folder_name,depth,sub_links_count,image_count,video_count,sub_links,image_urls,video_urls
web_drones,2,6,5,3,"@https://leesoojeong1124.github.io/web-ai/web_drones, @https://leesoojeong1124.github.io/web-ai/web_drones/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_drones/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_drones/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_drones/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_drones/section_level_2/image/image.html","https://images.unsplash.com/photo-1504890001746-a9a68eda46e2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxkcm9uZXN8ZW58MHwwfHx8MTc2MjcyMzA0N3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1623041997614-064bb5b95af6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxkcm9uZXN8ZW58MHwwfHx8MTc2MjcyMzA0N3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1521405924368-64c5b84bec60?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxkcm9uZXN8ZW58MHwwfHx8MTc2MjcyMzA0N3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1631052941794-2a6e26d4ac17?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxkcm9uZXN8ZW58MHwwfHx8MTc2MjcyMzA0N3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1506947411487-a56738267384?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxkcm9uZXN8ZW58MHwwfHx8MTc2MjcyMzA0N3ww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2023/12/07/192357-892475199_medium.mp4, https://cdn.pixabay.com/video/2023/10/12/184734-873923034_medium.mp4, https://cdn.pixabay.com/video/2025/07/27/293788_medium.mp4"
web_elephants,2,7,8,2,"@https://leesoojeong1124.github.io/web-ai/web_elephants, @https://leesoojeong1124.github.io/web-ai/web_elephants/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_elephants/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_elephants/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_elephants/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_elephants/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_elephants/section_level_2/image/image.html","https://images.unsplash.com/photo-1599921778557-082147629542?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1517486430290-35657bdcef51?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1527161153332-99adcc6f2966?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1528732533941-ffd7083d5dfe?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1521651201144-634f700b36ef?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1564760055775-d63b17a55c44?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1597489204822-6f031f10f09d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1557050543-4d5f4e07ef46?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxlbGVwaGFudHN8ZW58MHwwfHx8MTc2MjcyNjQ2MHww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2022/07/22/125062-732633269_medium.mp4, https://cdn.pixabay.com/video/2022/07/31/126212-735676463_medium.mp4"
web_fields,1,6,8,1,"@https://leesoojeong1124.github.io/web-ai/web_fields, @https://leesoojeong1124.github.io/web-ai/web_fields/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_fields/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_fields/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_fields/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_fields/image/image.html","https://images.unsplash.com/photo-1508930993032-fbbaf4f2821a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1623659993452-f21da4754e5e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1434725039720-aaad6dd32dfe?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1625837406798-9b16c9fa9c2a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1558871585-4c3574a1b7cd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1619182709086-6cb7beadbe66?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1470687372616-d48d122e3b06?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1475082622110-f0e90ff503ff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxmaWVsZHN8ZW58MHwwfHx8MTc2Mjc0NTMwN3ww&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2024/03/12/203923-922675870_medium.mp4
web_flowers,2,6,6,2,"@https://leesoojeong1124.github.io/web-ai/web_flowers, @https://leesoojeong1124.github.io/web-ai/web_flowers/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_flowers/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_flowers/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_flowers/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_flowers/section_level_2/image/image.html","https://images.unsplash.com/photo-1515865404355-ddb5b0910878?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxmbG93ZXJzfGVufDB8MHx8fDE3NjI3MTYyMzJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1454262041357-5d96f50a2f27?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxmbG93ZXJzfGVufDB8MHx8fDE3NjI3MTYyMzJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1455659817273-f96807779a8a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxmbG93ZXJzfGVufDB8MHx8fDE3NjI3MTYyMzJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1490750967868-88aa4486c946?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxmbG93ZXJzfGVufDB8MHx8fDE3NjI3MTYyMzJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1486944859394-ed1c44255713?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxmbG93ZXJzfGVufDB8MHx8fDE3NjI3MTYyMzJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1530209925954-8aecf4eb1e43?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxmbG93ZXJzfGVufDB8MHx8fDE3NjI3MTYyMzJ8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2020/02/05/31953-389724688_medium.mp4, https://cdn.pixabay.com/video/2017/06/09/9734-221163205_medium.mp4"
web_forests,1,4,6,1,"@https://leesoojeong1124.github.io/web-ai/web_forests, @https://leesoojeong1124.github.io/web-ai/web_forests/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_forests/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_forests/image/image.html","https://images.unsplash.com/photo-1545583257-23b2b9800500?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxmb3Jlc3RzfGVufDB8MHx8fDE3NjI3MTcwNTd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1605810257524-b66f77c5066d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxmb3Jlc3RzfGVufDB8MHx8fDE3NjI3MTcwNTd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1540975298625-400317e23c10?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxmb3Jlc3RzfGVufDB8MHx8fDE3NjI3MTcwNTd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1448375240586-882707db888b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxmb3Jlc3RzfGVufDB8MHx8fDE3NjI3MTcwNTd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1541717048531-8387d2945b1b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxmb3Jlc3RzfGVufDB8MHx8fDE3NjI3MTcwNTd8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1532411228898-eb6c394c0bdf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxmb3Jlc3RzfGVufDB8MHx8fDE3NjI3MTcwNTd8MA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2025/06/24/287510_medium.mp4
web_fruit,2,6,7,3,"@https://leesoojeong1124.github.io/web-ai/web_fruit, @https://leesoojeong1124.github.io/web-ai/web_fruit/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_fruit/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_fruit/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_fruit/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_fruit/section_level_2/image/image.html","https://images.unsplash.com/photo-1528821128474-27f963b062bf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1439127989242-c3749a012eac?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1457296898342-cdd24585d095?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1619566636858-adf3ef46400b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1453487021979-5b739b2849f4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1490885578174-acda8905c2c6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1523049673857-eb18f1d7b578?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxmcnVpdHxlbnwwfDB8fHwxNzYyNzQzMjM4fDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2018/05/10/16111-269128115_medium.mp4, https://cdn.pixabay.com/video/2015/10/16/1019-142621240_medium.mp4, https://cdn.pixabay.com/video/2022/11/01/137362-766338314_medium.mp4"
web_galaxies,0,1,7,3,@https://leesoojeong1124.github.io/web-ai/web_galaxies,"https://images.unsplash.com/photo-1502134249126-9f3755a50d78?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1462332420958-a05d1e002413?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1604423203943-54721eff418a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1515705576963-95cad62945b6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1504333638930-c8787321eee0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1506703719100-a0f3a48c0f86?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1465101162946-4377e57745c3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxnYWxheGllc3xlbnwwfDB8fHwxNzYyNzMyNzE3fDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2024/03/19/204736-925166438_medium.mp4, https://cdn.pixabay.com/video/2024/04/24/209264_medium.mp4, https://cdn.pixabay.com/video/2022/03/06/109821-685694725_medium.mp4"
web_gaming,2,6,7,2,"@https://leesoojeong1124.github.io/web-ai/web_gaming, @https://leesoojeong1124.github.io/web-ai/web_gaming/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_gaming/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_gaming/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_gaming/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_gaming/section_level_2/image/image.html","https://images.unsplash.com/photo-1486572788966-cfd3df1f5b42?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1511512578047-dfb367046420?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1593305841991-05c297ba4575?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1550745165-9bc0b252726f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1612287230202-1ff1d85d1bdf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1534423861386-85a16f5d13fd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1538481199705-c710c4e965fc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxnYW1pbmd8ZW58MHwwfHx8MTc2MjczNTkxMnww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2015/08/08/132-135736895_medium.mp4, https://cdn.pixabay.com/video/2018/11/27/19600-303877318_medium.mp4"
web_gardens,0,1,8,3,@https://leesoojeong1124.github.io/web-ai/web_gardens,"https://images.unsplash.com/photo-1669945179211-5e6488891d80?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1597201278257-3687be27d954?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1605113006602-e333a0cf66f8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1602168915394-1d8202a26080?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1717695720229-789d48f579c0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/flagged/photo-1552686234-8e47d5602508?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1520302630591-fd1c66edc19d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxnYXJkZW5zfGVufDB8MHx8fDE3NjI3NDY1NDh8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2023/10/19/185726-876210695_medium.mp4, https://cdn.pixabay.com/video/2020/12/03/58142-487508532_medium.mp4, https://cdn.pixabay.com/video/2024/06/02/214940_medium.mp4"
web_hardware,2,7,6,1,"@https://leesoojeong1124.github.io/web-ai/web_hardware, @https://leesoojeong1124.github.io/web-ai/web_hardware/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_hardware/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_hardware/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_hardware/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_hardware/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_hardware/section_level_2/image/image.html","https://images.unsplash.com/photo-1555617981-dac3880eac6e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxoYXJkd2FyZXxlbnwwfDB8fHwxNzYyNzQzMDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1604754742629-3e5728249d73?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxoYXJkd2FyZXxlbnwwfDB8fHwxNzYyNzQzMDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1589779255718-3c459da9ffeb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxoYXJkd2FyZXxlbnwwfDB8fHwxNzYyNzQzMDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1581092918056-0c4c3acd3789?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxoYXJkd2FyZXxlbnwwfDB8fHwxNzYyNzQzMDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1556742044-3c52d6e88c62?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MXwxfHNlYXJjaHwxfHxoYXJkd2FyZXxlbnwwfDB8fHwxNzYyNzQzMDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1556745753-b2904692b3cd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MXwxfHNlYXJjaHw4fHxoYXJkd2FyZXxlbnwwfDB8fHwxNzYyNzQzMDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2024/09/21/232538_medium.mp4
